date_of_sale,address,county,eircode,price,not_full_market_price,vat_exclusive,description,property_size_description,year,quarter,eircode_routing_key,log_price,price_outlier
2021-01-15,"34 CNOC CLUAIN, CULLINA, BALLINA",Tipperary,,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q1,,12.429220196836383,False
2024-11-22,"22 BRADOGUE COURT, ANNAMOE RD, CABRA DUBLIN 7",Dublin,D07DY7F,423000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,D07,12.955129822091815,False
2016-06-10,"77 ST COLUMBANUS RD, MILLTOWN, DUBLIN 14",Dublin,,355000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,12.779875885354993,False
2018-12-13,"33 MEADOWBANK PARK, LETTERKENNY, DONEGAL",Donegal,,65000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,11.082157933374816,False
2019-05-20,"HILL VIEW, CLONARD, MOUNTRATH",Laois,,11667.0,True,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,,9.364605330987612,True
2022-04-08,"CLOONTOWART, LISACUL, CASTLREA",Roscommon,F45VE48,152000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,F45,11.931642378754141,False
2018-12-03,"1 The Grove, Westfield, Leixlip",Kildare,,361233.0,False,True,New Dwelling house /Apartment,,2018,2018Q4,,12.79728122677048,False
2013-11-15,"30 AYLESBURY, KILKENNY",Kilkenny,,163500.0,True,False,Second-Hand Dwelling house /Apartment,,2013,2013Q4,,12.004574385508691,False
2019-05-16,"9 WATERPARK COURT, WATERPARK, CARRIGALINE",Cork,,235000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,,12.367345048436391,False
2015-09-10,"WOODLANDS, ARDTULLY SLAGHT, KILGARVAN",Kerry,,140000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,11.849404844423074,False
2014-01-07,"64 WELLPARK GROVE, GALWAY, CO GALWAY",Galway,,180000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q1,,12.100717685412471,False
2020-03-25,"1 CHURCH RD, GOLEEN, SKIBBEREEN",Cork,,140000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q1,,11.849404844423074,False
2016-06-09,"36 CLONARD RD, CRUMLIN, DUBLIN 12",Dublin,,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,12.206077645517674,False
2014-12-22,"Ard Caein, Tipper Road, Naas",Kildare,,1330000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,14.100690252077353,False
2021-06-17,"APT 72 THE WELLINGTON RIVERPARK, CONYNGHAM RD, DUBLIN 8",Dublin,D08E281,420500.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q2,D08,12.949202136513597,False
2016-09-07,"4 SWEETBRIAR, THOMAS ST, CLONMEL",Tipperary,,141500.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q3,,11.860062063178267,False
2023-06-20,"100 THE CLAYTON, THE GASWORKS, SOUTH LOTTS RD",Dublin,D04W3F6,540000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,D04,13.199326270390594,False
2010-10-29,"Derryncarrow, Doochary",Donegal,,120000.0,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2010,2010Q4,,11.695255355062795,False
2022-10-28,"CROSS STREET, LOUGHREA, COUNTY GALWAY",Galway,H62RX29,197500.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,H62,12.193498926601634,False
2014-11-03,"20 COOLATREE PARK, BEAUMONT, DUBLIN 9",Dublin,,299950.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,12.611374406964662,False
2024-07-05,"PLUCKERSTOWN, KILMEAGUE, NAAS",Kildare,W91K16A,295000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,W91,12.59473402514672,False
2021-02-12,"QUAY RD, CROAGHAN, RAMELTON",Donegal,,275000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q1,,12.524530013005734,False
2023-01-31,"14 ALLENDALE GREEN, PHIBBLESTOWN, DUBLIN 15",Dublin,D15Y5PD,246000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,D15,12.413090879946887,False
2024-11-29,"KILGAWNY, RATHCONRATH, MULLINGAR",Westmeath,N91H362,400000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,N91,12.899222326086994,False
2017-04-30,"ARD PATRICK, LOUTH VILLAGE, DUNDALK",Louth,,40000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,10.596659732783579,False
2011-06-09,"7 dromawling road, bearmont",Dublin,,396000.0,False,False,Second-Hand Dwelling house /Apartment,,2011,2011Q2,,12.889172015485954,False
2020-12-09,"12 CHAPEL ST, TULLAMORE, CO. OFFALY",Offaly,,88000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,11.385103457032141,False
2018-05-15,"19 COOLGREENA RD, BEAUMONT, DUBLIN 9",Dublin,,410000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q2,,12.923914877701906,False
2020-11-13,"CURRAGHNAGAP, FORTLAND EASKEY, SLIGO",Sligo,,195000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,12.180759965737863,False
2016-12-01,"93 DORSET ST LOWER, DUBLIN 1, DUBLIN",Dublin,,325000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,12.691583538230217,False
2015-02-26,"Blackstone Bridge, Upper Killeens, Co.Cork",Cork,,345000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,12.75130259456002,False
2023-03-23,"39 CHERRYWOOD DR, LAURAS VIEW, CLONDALKIN",Dublin,D22C3K0,300000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,D22,12.611541086966115,False
2022-11-14,"48 KILFENORA RD, KIMMAGE, DUBLIN 12",Dublin,D12F5Y8,470000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,D12,13.060490101343552,False
2012-09-24,"BURREN, DOOGARRY P.O, CAVAN",Cavan,,212500.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q3,,12.26670197321789,False
2020-09-11,"18 ROSSLANDS, TEMPLEMORE RD, ROSCREA",Tipperary,,154000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q3,,11.944714374881176,False
2019-08-21,"52 BALLYNEETY ROAD, BALLYFERMOT, DUBLIN 10",Dublin,,260000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,12.468440756144114,False
2023-11-30,"61 GLENCULLEN, DUNTAHEEN RD, FERMOY CORK",Cork,P61VY47,237500.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,P61,12.377927112974284,False
2022-09-22,"48 THE MEADOWS, BALLAGHADEREEN, ROSCOMMON",Roscommon,F45A522,120000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,F45,11.695255355062795,False
2024-09-06,"17 the ems, oakwood lawns, Edenderry",Offaly,,410000.0,False,True,New Dwelling house /Apartment,,2024,2024Q3,,12.923914877701906,False
2025-06-06,"5 CHESTNUT GROVE, CASTLEBAR, MAYO",Mayo,F23EN23,249500.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,F23,12.427218202181711,False
2023-04-21,"CAMELOT, MOUNTRODGER, GNEEUGUILLA",Kerry,P51R1W6,221000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,P51,12.30592250537653,False
2014-10-03,"23 MOYLARAGH DR, BALBRIGGAN, DUBLIN",Dublin,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,11.736077016252437,False
2018-09-06,"23 CONNOLLY TERRACE, BOHERMORE, GALWAY",Galway,,207000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.240478903153711,False
2017-09-25,"30 KILLEGLAND HALL, ASHBOURNE, MEATH",Meath,,176000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.07824495582233,False
2011-05-23,"Alcantara, St. Anne's Road, Killarney",Kerry,,235000.0,False,False,Second-Hand Dwelling house /Apartment,,2011,2011Q2,,12.367345048436391,False
2025-04-04,"14 THE ELMS, MOUNT MERRION AVE, BLACKROCK",Dublin,A94PD30,470000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,A94,13.060490101343552,False
2015-05-20,"98 The Maples, Bird Avenue, Clonskeagh",Dublin,,390000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,12.873904582205107,False
2024-08-01,"101 PINEWOOD AVENUE, HILLVIEW, WATERFORD",Waterford,X91W3FR,215000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,X91,12.278397958261774,False
2017-07-07,"77 RAITHIN, ASHE RD, MULLINGAR",Westmeath,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,11.736077016252437,False
2022-05-27,"JAINA, 17 WOODBINE DR, RAHENY DUBLIN 5",Dublin,D05VH90,525000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,D05,13.171155446333852,False
2014-01-10,"64 St Alban's Road, South Circular Road, Dublin",Dublin,,410000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q1,,12.923914877701906,False
2015-12-22,"13 ROS AIRGID, LIS CARA, CARRICK ON SHANNON",Leitrim,,40000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,10.596659732783579,False
2025-07-24,"LEIC, LEITIR MOIR, GALWAY",Galway,H91E0AV,137500.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q3,H91,11.83138646878959,False
2013-10-25,"47 Saran Wood, Killarney Road, Bray",Wicklow,,215000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q4,,12.278397958261774,False
2015-12-08,"9 Glenbrook Avenue, NEWTOWNMOUNTKENNEDY",Wicklow,,258635.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2015,2015Q4,,12.463176946767813,False
2023-12-15,"20 Ballymakenny Drive, Ballymakenny Park, Drogheda",Louth,,308370.0,False,True,New Dwelling house /Apartment,,2023,2023Q4,,12.639058882527426,False
2018-09-25,"LOWTOWN BALLYDANGAN, ATHLONE, ROSCOMMON",Roscommon,,230000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.345838935721968,False
2023-08-17,"SRAH HOUSE, SRAH, RATHDOWNEY",Laois,,75000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,,11.225256725762893,False
2016-01-14,"18 HARTY AVE, WALKINSTOWN, DUBLIN 12",Dublin,,230000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q1,,12.345838935721968,False
2022-12-09,"3 ORCHARD CLOSE, STAMULLEN, MEATH",Meath,K32KR91,370000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,K32,12.821260987319457,False
2015-05-12,"KNOCKMORE, BALLINA, COUNTY MAYO",Mayo,,207000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,12.240478903153711,False
2026-03-31,"26 WINE STRAND COTTAGES, BALLINRANNIG, BALLYFERRITER",Kerry,V92HC97,405000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,V92,12.91164481522143,False
2010-06-22,"187 Griffinrath Hall, Celbridge Road, Maynooth",Kildare,,149000.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2010,2010Q2,,11.91170829631447,False
2019-02-12,"5 THE CEDARS, HOPHILL, OFFALY",Offaly,,187500.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q1,,12.141539457711714,False
2019-11-29,"65 Hollywoodrath Avenue, Hollystown",Dublin,,317180.62,False,True,New Dwelling house /Apartment,,2019,2019Q4,,12.66722982254948,False
2014-05-19,"13 Killiney Court Bay, Station Road, Killiney",Dublin,,720000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q2,,13.487007879880162,False
2015-12-16,"78 FAIRVIEW STRAND, FAIRVIEW, DUBLIN 3",Dublin,,340000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,12.73670383776449,False
2019-10-10,"16 Cois Glaisin Drive, Johnstown, Navan",Meath,,265000.0,False,True,New Dwelling house /Apartment,,2019,2019Q4,,12.487488878546145,False
2017-09-13,"16 OLNEY CRESCENT, TERENURE, DUBLIN 6W",Dublin,,685000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,13.437175577097312,False
2022-06-27,"BALISLAND, SHILLELAGH, CO WICKLOW",Wicklow,Y14Y623,152500.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,Y14,11.934926432385152,False
2025-06-06,"77 MEADOWBROOK, TULSK, ROSCOMMON",Roscommon,F45WD83,180000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,F45,12.100717685412471,False
2021-10-28,"81 Archers Wood Avenue, Archers Wood, Delgany",Wicklow,,431718.06,False,True,New Dwelling house /Apartment,,2021,2021Q4,,12.97553033159975,False
2025-01-29,"APT 191, CRESCENT BUILDING, PARK WEST POINTE DUBLIN 12",Dublin,D12RK35,230000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q1,D12,12.345838935721968,False
2026-05-05,"41 SAINT MARK'S AVENUE, DUBLIN 22",Dublin,D22KH30,381000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q2,D22,12.850557278777309,False
2015-04-16,"125 THE HERMITAGE, BORRIS RD, PORTLAOISE",Laois,,103000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,11.542493975902508,False
2020-12-04,"1 The Park, Royal Oaks, Enfield",Meath,,374449.34,False,True,New Dwelling house /Apartment,,2020,2020Q4,,12.833214469675498,False
2016-12-22,"26 GRIFFEEN GLEN AVE, LUCAN, DUBLIN",Dublin,,315000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,12.660331092405906,False
2023-12-15,"3 HERBERTON, KILBRIDE LANE, BRAY",Wicklow,A98DC94,510000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,A98,13.1421679654829,False
2016-04-07,"SWEET AUBURN, ERRILL VILLAGE, PORTLAOISE",Laois,,89000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,11.39640288460621,False
2025-04-17,"6 SEAMOUNT RISE, SEAMOUNT ROAD, MALAHIDE",Dublin,K36AR24,1005000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,K36,13.820499094499693,False
2022-02-11,"7 La Touche, Trafalgar Road, Greystones",Wicklow,,713656.39,False,True,New Dwelling house /Apartment,,2022,2022Q1,,13.478158280220443,False
2016-04-15,"76 MEADOWBROOK, TRAMORE, WATERFORD",Waterford,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,11.736077016252437,False
2016-06-24,"SILVERSTREAM, BALLYELLEN, GORESBRIDGE",Carlow,,310000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,12.644330802262578,False
2014-08-12,"7 FAIRHILL RD LOWER, THE CLADDAGH, GALWAY",Galway,,365000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,12.807655372286902,False
2023-11-17,"16 SHANLISS WAY, SANTRY, DUBLIN 9",Dublin,D09A891,440000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,D09,12.994532278619134,False
2023-03-28,"CHALFONT, KILLINCOOLEY MORE, KILMUCKRIDGE",Wexford,Y25KV20,345000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,Y25,12.75130259456002,False
2017-10-20,"101 ABBERLEY SQUARE, BELGARD RD, TALLAGHT",Dublin,,166000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,12.019749091416921,False
2014-07-17,"THE QUAY, DERRYGIMLA, CLIFDEN",Galway,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,11.736077016252437,False
2015-11-22,"INIS CLEIRE, BALLINLOUGH RD, CORK",Cork,,375000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,12.834683971615659,False
2021-03-25,"9 CRANN NUA, EDENDERRY RD, PORTARLINGTON",Laois,,155000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q1,,11.951186847493476,False
2024-06-11,"27 BELFRY COURT, LISCORRIE, DROGHEDA",Louth,A92DKW4,365000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,A92,12.807655372286902,False
2012-08-24,"12 Oakwood Road, Finglas East",Dublin,,180000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q3,,12.100717685412471,False
2014-10-17,"FOLIO CK108817F, SHANBALLY, RINGASKIDDY",Cork,,59000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,10.985309671896763,False
2014-10-10,"GORT NUA, LEITREACH, RAHOON",Galway,,330000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,12.706850963741102,False
2018-03-28,"92 PORTERSFIELD, COOLMINE, DUBLIN 15",Dublin,,225000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,12.323860125621126,False
2026-03-20,"CLOUGHABRODY, THOMASTOWN, KILKENNY",Kilkenny,R96KR6X,247000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,R96,12.417147664184915,False
2014-12-04,"8 RIVERSDALE PK, PALMERSTON, DUBLIN 20",Dublin,,330000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,12.706850963741102,False
2023-05-18,"9 PARKLANDS HOLIDAY HOMES, PORT RD, KILLARNEY",Kerry,V93E6W6,300000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,V93,12.611541086966115,False
2019-04-16,"7 MILLBROOK, PALMERSTOWN, DUBLIN 20",Dublin,,208000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,,12.245298166364206,False
2010-06-24,"50 College Green, Summerhill, Wexford",Wexford,,185000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q2,,12.128116509451258,False
2022-02-24,"113 PHILOMENA TERRACE, STELLA GARDENS, DUBLIN 4",Dublin,D04XC91,425000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q1,D04,12.959846800844963,False
2017-06-30,"2 RYE RIVER PARK, LEIXLIP, CO KILDARE",Kildare,,337000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,12.727841176689147,False
2026-06-12,"4 ELM GARDENS, BALLA, MAYO",Mayo,F23AP03,282000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q2,F23,12.549665896013254,False
2014-12-18,"3 THE RISE, MOUNTAIN BAY, ARKLOW",Wicklow,,175000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,12.07254696717504,False
2012-12-20,"Lakeview House, Ballinruan",Clare,,65000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q4,,11.082157933374816,False
2017-06-07,"STEEPLEWOOD, KILLINEY AVE, KILLINEY",Dublin,,2825000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,14.854019276544916,True
2022-03-31,"18 CLAUDE RD APT 1, CLAUDE HALL, DRUMCONDRA DUBLIN 9",Dublin,D09E7Y5,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q1,D09,12.206077645517674,False
2015-05-05,"Ballinamona, Newbawn, Co Wexford",Wexford,,160000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,11.982935344196433,False
2017-03-20,"CLASHMORE, BALLYDEHOB, WEST CORK",Cork,,100000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q1,,11.51293546492023,False
2024-01-22,"APT 2 - THE LOCK, MARKET POINT, MULLINGAR",Westmeath,N91HC58,154000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q1,N91,11.944714374881176,False
2023-10-23,"37 HAYESTOWN, RUSH, CO DUBLIN",Dublin,K56AF53,350000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,K56,12.765691290604371,False
2021-10-14,"56 CNOCAN RUA, MOYCULLEN, GALWAY",Galway,H91V6Y5,220000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,H91,12.301387370778713,False
2017-09-26,"1 THE OAKS, CLONSHAUGH WOODS, CLONSHAUGH RD DUBLIN 17",Dublin,,175000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.07254696717504,False
2016-08-04,"No. 4 Dun Ard, Kiltoy, Letterkenny",Donegal,,205000.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,2016Q3,,12.230770136157428,False
2013-12-03,"31 cedar grove, forrest rd, swords",Dublin,,213656.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2013,2013Q4,,12.272127204401583,False
2025-10-22,"13 KILBARRY COTTAGES, DUBLIN HILL, CORK CITY",Cork,T23F2Y2,450000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q4,T23,13.017005083966255,False
2019-10-04,"LARGY, GLENADE, CO LEITRIM",Leitrim,,25000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q4,,10.12667110305036,True
2012-12-11,"153 Elm Park, Sarsfield Road, Wilton",Cork,,80000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q4,,11.289794413577894,False
2019-10-03,"9 ROSEWOOD GREEN BALLYLANGLEY, BANDON, CORK",Cork,,172000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q4,,12.055255569732177,False
2020-09-02,"36 MILL MEADOWS, ARKLOW, WICKLOW",Wicklow,,195000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q3,,12.180759965737863,False
2012-07-31,"2 Avondale Gardens, Blackrock, Cork",Cork,,150000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q3,,11.918397239722838,False
2019-07-01,"33 Fairfield, Dunshaughlin, co Meath",Meath,,321586.0,False,True,New Dwelling house /Apartment,,2019,2019Q3,,12.681023392584349,False
2020-05-21,"BALLYGLASS, STROKESTOWN RD, LANESBORO",Roscommon,,180000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q2,,12.100717685412471,False
2019-05-08,"1 Churchfield Drive, Churchfields, Ashbouren",Meath,,308369.0,False,True,New Dwelling house /Apartment,,2019,2019Q2,,12.639055639675078,False
2019-03-06,"MILEPOST, BELMONT RD, FERRYBANK",Kilkenny,,142500.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q1,,11.86710429621008,False
2025-12-22,"2 THE OAKS, NEWBRIDGE, KILDARE",Kildare,W12CP03,354000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q4,W12,12.777055016970678,False
2023-11-03,"1 WOODLAND, MULRANNY, MAYO",Mayo,F28NX27,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,F28,12.429220196836383,False
2016-05-26,"41 THE DRIVE, HARBOUR HEIGHTS, ROCHESTOWN ROAD",Cork,,158590.31,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,11.97408579475237,False
2014-05-14,"41 OLD KILMAINHAM ROAD, KILMAINHAM, DUBLIN 8",Dublin,,55000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q2,,10.915106645867503,False
2026-05-11,"61 KENILWORTH PARK, HAROLDS CROSS, DUBLIN 6 W",Dublin,D6WNY38,975000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q2,D6W,13.790193775620484,False
2010-11-12,"kiltykearty, Edgeworthstown",Longford,,120000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q4,,11.695255355062795,False
2024-01-24,"CASTLETOWN FINEA, MULLINGAR, WESTMEATH",Westmeath,N91A066,375000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q1,N91,12.834683971615659,False
2015-04-30,"RATHVILLE, KILTULAGH, ATHENRY",Galway,,150000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,11.918397239722838,False
2024-05-16,"68 MARYFIELD CRESCENT, ARTANE, DUBLIN 5",Dublin,D05K6R0,436000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,D05,12.985399815906522,False
2021-12-10,"34 THE CAIRNS, CROSSAKIEL, KELLS",Meath,A82P958,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,A82,12.206077645517674,False
2025-06-04,"58 AN RADHARC, MARYBOROUGH RIDGE, DOUGLAS",Cork,T12A6KP,500000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,T12,13.122365377402328,False
2017-08-24,"TOGHER, TUAM, GALWAY",Galway,,110000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,11.608244735642321,False
2022-06-17,"BARLEY HILL, WESTPORT, MAYO",Mayo,F28P2X4,175000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,F28,12.07254696717504,False
2022-12-16,"12 THE WALK, ELSMORE, NAAS",Kildare,W91DD2T,492000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,W91,13.106236027992704,False
2019-02-08,"CLOOSH, KINVARA, CO GALWAY",Galway,,169000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q1,,12.037659911047468,False
2020-12-22,"15 CHARLESTON ROAD, RANELAGH DUBLIN 6",Dublin,,1100000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,13.910821646859095,False
2023-08-18,"37 THE COMMONS, BALLINA, MAYO",Mayo,F26R7X6,165000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,F26,12.013706813470414,False
2018-11-15,"4 GRATTEN ROW, ATHLONE, WESTMEATH",Westmeath,,85000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,11.350418300109132,False
2023-05-16,"LARKA HOUSE, CLASHGANNEY WEST, NEWCASTLE",Tipperary,E91EV84,134000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,E91,11.80560254159177,False
2026-07-03,"BALLYKERRIGAN, CLOGHAN, LIFFORD",Donegal,F93CH29,120000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q3,F93,11.695255355062795,False
2016-09-13,"31 MASK RD, ARTANE, DUBLIN 5",Dublin,,255000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q3,,12.449022745701502,False
2010-08-09,"51 Killegland Crescent, Ashbourne",Meath,,134000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q3,,11.80560254159177,False
2021-09-23,"26 CHAPEL COURT, CATHEDRAL PLACE, LIMERICK",Limerick,V94PA06,156000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,V94,11.957617696467539,False
2012-02-23,"13 Railway Cottages, Off Anglesea Street, Cork",Cork,,76500.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q1,,11.245059091624615,False
2018-05-16,"22 MAXWELL RD, RATHMINES, DUBLIN 6",Dublin,,120500.0,True,False,Second-Hand Dwelling house /Apartment,,2018,2018Q2,,11.699413330633599,False
2021-11-12,"18 MONASTERY HEATH SQ, CLONDALKIN, DUBLIN 22",Dublin,D22YE33,305000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,D22,12.628070334272698,False
2011-03-01,"Knockmuinard, Clogher, Westport",Mayo,,223000.0,False,False,Second-Hand Dwelling house /Apartment,,2011,2011Q1,,12.314931534737134,False
